"id_regiao","descricao_regiao","valor_regiao","data_craw"
8841,"Brooklin",262169,"2021-10-17 02:16:54"
8842,"Mooca",364628,"2021-10-17 02:16:54"
8843,"Santo Amaro",371333,"2021-10-17 02:16:54"
8844,"Interlagos",425780,"2021-10-17 02:16:54"
8845,"Centro",251686,"2021-10-17 02:17:09"
8846,"Consolação",388823,"2021-10-17 02:17:09"
8847,"Brooklin",285768,"2021-10-17 02:17:09"
8848,"Mooca",338275,"2021-10-17 02:17:09"
8849,"Santo Amaro",385119,"2021-10-17 02:17:09"
8850,"Interlagos",425441,"2021-10-17 02:17:09"
8851,"Centro",273673,"2021-10-17 02:17:24"
8852,"Consolação",416573,"2021-10-17 02:17:24"
8853,"Brooklin",278760,"2021-10-17 02:17:24"
8854,"Mooca",302889,"2021-10-17 02:17:24"
8855,"Santo Amaro",373357,"2021-10-17 02:17:24"
8856,"Interlagos",420982,"2021-10-17 02:17:24"
8857,"Centro",259931,"2021-10-17 02:17:39"
8858,"Consolação",418129,"2021-10-17 02:17:39"
8859,"Brooklin",270048,"2021-10-17 02:17:39"
8860,"Mooca",347571,"2021-10-17 02:17:39"
8861,"Santo Amaro",412058,"2021-10-17 02:17:39"
8862,"Interlagos",416219,"2021-10-17 02:17:39"
8863,"Centro",265704,"2021-10-17 02:17:54"
8864,"Consolação",425533,"2021-10-17 02:17:54"
8865,"Brooklin",278697,"2021-10-17 02:17:54"
8866,"Mooca",362509,"2021-10-17 02:17:54"
8867,"Santo Amaro",380217,"2021-10-17 02:17:54"
8868,"Interlagos",435944,"2021-10-17 02:17:54"
8869,"Centro",262952,"2021-10-17 02:18:09"
8870,"Consolação",431624,"2021-10-17 02:18:09"
8871,"Brooklin",314286,"2021-10-17 02:18:09"
8872,"Mooca",323782,"2021-10-17 02:18:09"
8873,"Santo Amaro",385955,"2021-10-17 02:18:09"
8874,"Interlagos",415161,"2021-10-17 02:18:09"
8875,"Centro",249967,"2021-10-17 02:18:24"
8876,"Consolação",423351,"2021-10-17 02:18:24"
8877,"Brooklin",286945,"2021-10-17 02:18:24"
8878,"Mooca",351101,"2021-10-17 02:18:24"
8879,"Santo Amaro",384579,"2021-10-17 02:18:24"
8880,"Interlagos",411467,"2021-10-17 02:18:24"
8881,"Centro",244176,"2021-10-17 02:18:39"
8882,"Consolação",436910,"2021-10-17 02:18:39"
8883,"Brooklin",288574,"2021-10-17 02:18:39"
8884,"Mooca",341098,"2021-10-17 02:18:39"
8885,"Santo Amaro",388283,"2021-10-17 02:18:39"
8886,"Interlagos",414049,"2021-10-17 02:18:39"
8887,"Centro",293632,"2021-10-17 02:18:54"
8888,"Consolação",411596,"2021-10-17 02:18:54"
8889,"Brooklin",301385,"2021-10-17 02:18:54"
8890,"Mooca",327827,"2021-10-17 02:18:54"
8891,"Santo Amaro",397532,"2021-10-17 02:18:54"
8892,"Interlagos",414482,"2021-10-17 02:18:54"
8893,"Centro",264154,"2021-10-17 02:19:09"
8894,"Consolação",408341,"2021-10-17 02:19:09"
8895,"Brooklin",282677,"2021-10-17 02:19:09"
8896,"Mooca",310205,"2021-10-17 02:19:09"
8897,"Santo Amaro",334548,"2021-10-17 02:19:09"
8898,"Interlagos",456759,"2021-10-17 02:19:09"
8899,"Centro",277274,"2021-10-17 02:19:24"
8900,"Consolação",382559,"2021-10-17 02:19:24"
8901,"Brooklin",257537,"2021-10-17 02:19:24"
8902,"Mooca",308754,"2021-10-17 02:19:24"
8903,"Santo Amaro",388732,"2021-10-17 02:19:24"
8904,"Interlagos",392012,"2021-10-17 02:19:24"
8905,"Centro",245341,"2021-10-17 02:19:39"
8906,"Consolação",409793,"2021-10-17 02:19:39"
8907,"Brooklin",302073,"2021-10-17 02:19:39"
8908,"Mooca",320692,"2021-10-17 02:19:39"
8909,"Santo Amaro",368711,"2021-10-17 02:19:39"
8910,"Interlagos",439886,"2021-10-17 02:19:39"
8911,"Centro",260148,"2021-10-17 02:19:54"
8912,"Consolação",455535,"2021-10-17 02:19:54"
8913,"Brooklin",272724,"2021-10-17 02:19:54"
8914,"Mooca",292862,"2021-10-17 02:19:54"
8915,"Santo Amaro",387410,"2021-10-17 02:19:54"
8916,"Interlagos",443821,"2021-10-17 02:19:54"
8917,"Centro",235841,"2021-10-17 02:20:09"
8918,"Consolação",401314,"2021-10-17 02:20:09"
8919,"Brooklin",261937,"2021-10-17 02:20:09"
8920,"Mooca",347084,"2021-10-17 02:20:09"
8921,"Santo Amaro",378297,"2021-10-17 02:20:09"
8922,"Interlagos",407416,"2021-10-17 02:20:09"
8923,"Centro",255584,"2021-10-17 02:20:24"
8924,"Consolação",411027,"2021-10-17 02:20:24"
8925,"Brooklin",291962,"2021-10-17 02:20:24"
8926,"Mooca",342655,"2021-10-17 02:20:24"
8927,"Santo Amaro",372948,"2021-10-17 02:20:24"
8928,"Interlagos",450220,"2021-10-17 02:20:24"
8929,"Centro",259725,"2021-10-17 02:20:39"
8930,"Consolação",398592,"2021-10-17 02:20:39"
8931,"Brooklin",290700,"2021-10-17 02:20:39"
8932,"Mooca",299898,"2021-10-17 02:20:39"
8933,"Santo Amaro",376505,"2021-10-17 02:20:39"
8934,"Interlagos",425237,"2021-10-17 02:20:39"
8935,"Centro",248565,"2021-10-17 02:20:54"
8936,"Consolação",370417,"2021-10-17 02:20:54"
8937,"Brooklin",287003,"2021-10-17 02:20:54"
8938,"Mooca",309888,"2021-10-17 02:20:54"
8939,"Santo Amaro",424804,"2021-10-17 02:20:54"
8940,"Interlagos",414367,"2021-10-17 02:20:54"
8941,"Centro",255005,"2021-10-17 02:21:09"
8942,"Consolação",395706,"2021-10-17 02:21:09"
8943,"Brooklin",277995,"2021-10-17 02:21:09"
8944,"Mooca",307897,"2021-10-17 02:21:09"
8945,"Santo Amaro",362151,"2021-10-17 02:21:09"
8946,"Interlagos",424909,"2021-10-17 02:21:09"
8947,"Centro",282420,"2021-10-17 02:21:24"
8948,"Consolação",406952,"2021-10-17 02:21:24"
8949,"Brooklin",298567,"2021-10-17 02:21:24"
8950,"Mooca",301960,"2021-10-17 02:21:24"
8951,"Santo Amaro",399782,"2021-10-17 02:21:24"
8952,"Interlagos",398646,"2021-10-17 02:21:24"
8953,"Centro",284857,"2021-10-17 02:21:39"
8954,"Consolação",448190,"2021-10-17 02:21:39"
8955,"Brooklin",271380,"2021-10-17 02:21:39"
8956,"Mooca",295404,"2021-10-17 02:21:39"
8957,"Santo Amaro",400031,"2021-10-17 02:21:39"
8958,"Interlagos",393005,"2021-10-17 02:21:39"
8959,"Centro",274373,"2021-10-17 02:21:54"
8960,"Consolação",398690,"2021-10-17 02:21:54"
8961,"Brooklin",287596,"2021-10-17 02:21:54"
8962,"Mooca",358436,"2021-10-17 02:21:54"
8963,"Santo Amaro",401002,"2021-10-17 02:21:54"
8964,"Interlagos",424851,"2021-10-17 02:21:54"
8965,"Centro",266561,"2021-10-17 02:22:09"
8966,"Consolação",414742,"2021-10-17 02:22:09"
8967,"Brooklin",261975,"2021-10-17 02:22:09"
8968,"Mooca",294612,"2021-10-17 02:22:09"
8969,"Santo Amaro",405524,"2021-10-17 02:22:09"
8970,"Interlagos",408492,"2021-10-17 02:22:09"
8971,"Centro",262551,"2021-10-17 02:22:24"
8972,"Consolação",401451,"2021-10-17 02:22:24"
8973,"Brooklin",308181,"2021-10-17 02:22:24"
8974,"Mooca",303768,"2021-10-17 02:22:24"
8975,"Santo Amaro",349677,"2021-10-17 02:22:24"
8976,"Interlagos",431014,"2021-10-17 02:22:24"
8977,"Centro",230166,"2021-10-17 02:22:39"
8978,"Consolação",413543,"2021-10-17 02:22:39"
8979,"Brooklin",298612,"2021-10-17 02:22:39"
8980,"Mooca",323826,"2021-10-17 02:22:39"
8981,"Santo Amaro",370288,"2021-10-17 02:22:39"
8982,"Interlagos",442712,"2021-10-17 02:22:39"
8983,"Centro",260799,"2021-10-17 02:22:54"
8984,"Consolação",376650,"2021-10-17 02:22:54"
8985,"Brooklin",278974,"2021-10-17 02:22:54"
8986,"Mooca",309105,"2021-10-17 02:22:54"
8987,"Santo Amaro",391712,"2021-10-17 02:22:54"
8988,"Interlagos",421149,"2021-10-17 02:22:54"
8989,"Centro",265401,"2021-10-17 02:23:09"
8990,"Consolação",435732,"2021-10-17 02:23:09"
8991,"Brooklin",300569,"2021-10-17 02:23:09"
8992,"Mooca",304207,"2021-10-17 02:23:09"
8993,"Santo Amaro",378390,"2021-10-17 02:23:09"
8994,"Interlagos",423910,"2021-10-17 02:23:09"
8995,"Centro",259436,"2021-10-17 02:23:24"
8996,"Consolação",374349,"2021-10-17 02:23:24"
8997,"Brooklin",273641,"2021-10-17 02:23:24"
8998,"Mooca",299756,"2021-10-17 02:23:24"
8999,"Santo Amaro",406533,"2021-10-17 02:23:24"
9000,"Interlagos",424059,"2021-10-17 02:23:24"
9001,"Centro",268577,"2021-10-17 02:23:39"
9002,"Consolação",418665,"2021-10-17 02:23:39"
9003,"Brooklin",259610,"2021-10-17 02:23:39"
9004,"Mooca",319348,"2021-10-17 02:23:39"
9005,"Santo Amaro",399666,"2021-10-17 02:23:39"
9006,"Interlagos",406592,"2021-10-17 02:23:39"
9007,"Centro",273974,"2021-10-17 02:23:54"
9008,"Consolação",434449,"2021-10-17 02:23:54"
9009,"Brooklin",288409,"2021-10-17 02:23:54"
9010,"Mooca",314289,"2021-10-17 02:23:54"
9011,"Santo Amaro",370621,"2021-10-17 02:23:54"
9012,"Interlagos",428304,"2021-10-17 02:23:54"
9013,"Centro",266439,"2021-10-17 02:24:09"
9014,"Consolação",411770,"2021-10-17 02:24:09"
9015,"Brooklin",276548,"2021-10-17 02:24:09"
9016,"Mooca",324480,"2021-10-17 02:24:09"
9017,"Santo Amaro",362926,"2021-10-17 02:24:09"
9018,"Interlagos",401156,"2021-10-17 02:24:09"
9019,"Centro",282480,"2021-10-17 02:24:24"
9020,"Consolação",416799,"2021-10-17 02:24:24"
9021,"Brooklin",290029,"2021-10-17 02:24:24"
9022,"Mooca",318854,"2021-10-17 02:24:24"
9023,"Santo Amaro",370775,"2021-10-17 02:24:24"
9024,"Interlagos",440497,"2021-10-17 02:24:24"
9025,"Centro",272020,"2021-10-17 02:24:39"
9026,"Consolação",422033,"2021-10-17 02:24:39"
9027,"Brooklin",257032,"2021-10-17 02:24:39"
9028,"Mooca",344222,"2021-10-17 02:24:39"
9029,"Santo Amaro",398556,"2021-10-17 02:24:39"
9030,"Interlagos",412873,"2021-10-17 02:24:39"
9031,"Centro",257141,"2021-10-17 02:24:54"
9032,"Consolação",410227,"2021-10-17 02:24:54"
9033,"Brooklin",271450,"2021-10-17 02:24:54"
9034,"Mooca",314111,"2021-10-17 02:24:54"
9035,"Santo Amaro",362396,"2021-10-17 02:24:54"
9036,"Interlagos",441696,"2021-10-17 02:24:54"
9037,"Centro",254929,"2021-10-17 02:25:09"
9038,"Consolação",442058,"2021-10-17 02:25:09"
9039,"Brooklin",294529,"2021-10-17 02:25:09"
9040,"Mooca",350762,"2021-10-17 02:25:09"
9041,"Santo Amaro",407289,"2021-10-17 02:25:09"
9042,"Interlagos",421543,"2021-10-17 02:25:09"
9043,"Centro",278839,"2021-10-17 02:25:24"
9044,"Consolação",409790,"2021-10-17 02:25:24"
9045,"Brooklin",290686,"2021-10-17 02:25:24"
9046,"Mooca",305071,"2021-10-17 02:25:24"
9047,"Santo Amaro",385340,"2021-10-17 02:25:24"
9048,"Interlagos",427383,"2021-10-17 02:25:24"
9049,"Centro",271092,"2021-10-17 02:25:39"
9050,"Consolação",411497,"2021-10-17 02:25:39"
9051,"Brooklin",269266,"2021-10-17 02:25:39"
9052,"Mooca",318421,"2021-10-17 02:25:39"
9053,"Santo Amaro",384211,"2021-10-17 02:25:39"
9054,"Interlagos",450029,"2021-10-17 02:25:39"
9055,"Centro",259212,"2021-10-17 02:25:54"
9056,"Consolação",402597,"2021-10-17 02:25:54"
9057,"Brooklin",289277,"2021-10-17 02:25:54"
9058,"Mooca",322350,"2021-10-17 02:25:54"
9059,"Santo Amaro",366133,"2021-10-17 02:25:54"
9060,"Interlagos",427081,"2021-10-17 02:25:54"
9061,"Centro",261686,"2021-10-17 02:26:09"
9062,"Consolação",408741,"2021-10-17 02:26:09"
9063,"Brooklin",279438,"2021-10-17 02:26:09"
9064,"Mooca",338134,"2021-10-17 02:26:09"
9065,"Santo Amaro",419073,"2021-10-17 02:26:09"
9066,"Interlagos",392287,"2021-10-17 02:26:09"
9067,"Centro",269628,"2021-10-17 02:26:24"
9068,"Consolação",424762,"2021-10-17 02:26:24"
9069,"Brooklin",290162,"2021-10-17 02:26:24"
9070,"Mooca",350070,"2021-10-17 02:26:24"
9071,"Santo Amaro",387660,"2021-10-17 02:26:24"
9072,"Interlagos",412157,"2021-10-17 02:26:24"
9073,"Centro",279290,"2021-10-17 02:26:39"
9074,"Consolação",378530,"2021-10-17 02:26:39"
9075,"Brooklin",285509,"2021-10-17 02:26:39"
9076,"Mooca",314225,"2021-10-17 02:26:39"
9077,"Santo Amaro",394620,"2021-10-17 02:26:39"
9078,"Interlagos",395240,"2021-10-17 02:26:39"
9079,"Centro",256773,"2021-10-17 02:26:54"
9080,"Consolação",384166,"2021-10-17 02:26:54"
9081,"Brooklin",299102,"2021-10-17 02:26:54"
9082,"Mooca",326819,"2021-10-17 02:26:54"
9083,"Santo Amaro",377884,"2021-10-17 02:26:54"
9084,"Interlagos",432668,"2021-10-17 02:26:54"
9085,"Centro",259138,"2021-10-17 02:27:09"
9086,"Consolação",386958,"2021-10-17 02:27:09"
9087,"Brooklin",265566,"2021-10-17 02:27:09"
9088,"Mooca",336234,"2021-10-17 02:27:09"
9089,"Santo Amaro",351838,"2021-10-17 02:27:09"
9090,"Interlagos",463300,"2021-10-17 02:27:09"
9091,"Centro",261475,"2021-10-17 02:27:24"
9092,"Consolação",391206,"2021-10-17 02:27:24"
9093,"Brooklin",255282,"2021-10-17 02:27:24"
9094,"Mooca",337824,"2021-10-17 02:27:24"
9095,"Santo Amaro",393219,"2021-10-17 02:27:24"
9096,"Interlagos",389823,"2021-10-17 02:27:24"
9097,"Centro",284908,"2021-10-17 02:27:39"
9098,"Consolação",389986,"2021-10-17 02:27:39"
9099,"Brooklin",296969,"2021-10-17 02:27:39"
9100,"Mooca",317537,"2021-10-17 02:27:39"
9101,"Santo Amaro",387003,"2021-10-17 02:27:39"
9102,"Interlagos",441503,"2021-10-17 02:27:39"
9103,"Centro",267322,"2021-10-17 02:27:54"
9104,"Consolação",391365,"2021-10-17 02:27:54"
9105,"Brooklin",278868,"2021-10-17 02:27:54"
9106,"Mooca",317069,"2021-10-17 02:27:54"
9107,"Santo Amaro",407539,"2021-10-17 02:27:54"
9108,"Interlagos",414597,"2021-10-17 02:27:54"
9109,"Centro",273671,"2021-10-17 02:28:09"
9110,"Consolação",408983,"2021-10-17 02:28:09"
9111,"Brooklin",285631,"2021-10-17 02:28:09"
9112,"Mooca",336858,"2021-10-17 02:28:09"
9113,"Santo Amaro",360413,"2021-10-17 02:28:09"
9114,"Interlagos",421935,"2021-10-17 02:28:09"
9115,"Centro",272129,"2021-10-17 02:28:24"
9116,"Consolação",447755,"2021-10-17 02:28:24"
9117,"Brooklin",270042,"2021-10-17 02:28:24"
9118,"Mooca",314181,"2021-10-17 02:28:24"
9119,"Santo Amaro",352563,"2021-10-17 02:28:24"
9120,"Interlagos",435818,"2021-10-17 02:28:24"
9121,"Centro",270907,"2021-10-17 02:28:39"
9122,"Consolação",409697,"2021-10-17 02:28:39"
9123,"Brooklin",285018,"2021-10-17 02:28:39"
9124,"Mooca",318408,"2021-10-17 02:28:39"
9125,"Santo Amaro",367477,"2021-10-17 02:28:39"
9126,"Interlagos",411636,"2021-10-17 02:28:39"
9127,"Centro",254579,"2021-10-17 02:28:54"
9128,"Consolação",408536,"2021-10-17 02:28:54"
9129,"Brooklin",273826,"2021-10-17 02:28:54"
9130,"Mooca",296263,"2021-10-17 02:28:54"
9131,"Santo Amaro",365552,"2021-10-17 02:28:54"
9132,"Interlagos",433927,"2021-10-17 02:28:54"
9133,"Centro",260423,"2021-10-17 02:29:09"
9134,"Consolação",382108,"2021-10-17 02:29:09"
9135,"Brooklin",267090,"2021-10-17 02:29:09"
9136,"Mooca",310327,"2021-10-17 02:29:09"
9137,"Santo Amaro",416590,"2021-10-17 02:29:09"
9138,"Interlagos",398169,"2021-10-17 02:29:09"
9139,"Centro",241566,"2021-10-17 02:29:24"
9140,"Consolação",403837,"2021-10-17 02:29:24"
9141,"Brooklin",257696,"2021-10-17 02:29:24"
9142,"Mooca",316184,"2021-10-17 02:29:24"
9143,"Santo Amaro",399917,"2021-10-17 02:29:24"
9144,"Interlagos",384387,"2021-10-17 02:29:24"
9145,"Centro",259134,"2021-10-17 02:29:39"
9146,"Consolação",387877,"2021-10-17 02:29:39"
9147,"Brooklin",283227,"2021-10-17 02:29:39"
9148,"Mooca",340714,"2021-10-17 02:29:39"
9149,"Santo Amaro",372754,"2021-10-17 02:29:39"
9150,"Interlagos",464754,"2021-10-17 02:29:39"
9151,"Centro",265455,"2021-10-17 02:29:54"
9152,"Consolação",421649,"2021-10-17 02:29:54"
9153,"Brooklin",273823,"2021-10-17 02:29:54"
9154,"Mooca",324255,"2021-10-17 02:29:54"
9155,"Santo Amaro",380267,"2021-10-17 02:29:54"
9156,"Interlagos",387070,"2021-10-17 02:29:54"
9157,"Centro",256905,"2021-10-17 02:30:09"
9158,"Consolação",391620,"2021-10-17 02:30:09"
9159,"Brooklin",269057,"2021-10-17 02:30:09"
9160,"Mooca",308037,"2021-10-17 02:30:09"
9161,"Santo Amaro",408265,"2021-10-17 02:30:09"
9162,"Interlagos",455561,"2021-10-17 02:30:09"
9163,"Centro",267852,"2021-10-17 02:30:24"
9164,"Consolação",423718,"2021-10-17 02:30:24"
9165,"Brooklin",277092,"2021-10-17 02:30:24"
9166,"Mooca",289025,"2021-10-17 02:30:24"
9167,"Santo Amaro",385694,"2021-10-17 02:30:24"
9168,"Interlagos",418723,"2021-10-17 02:30:24"
9169,"Centro",268254,"2021-10-17 02:30:39"
9170,"Consolação",424706,"2021-10-17 02:30:39"
9171,"Brooklin",277425,"2021-10-17 02:30:39"
9172,"Mooca",343038,"2021-10-17 02:30:39"
9173,"Santo Amaro",407579,"2021-10-17 02:30:39"
9174,"Interlagos",401155,"2021-10-17 02:30:39"
9175,"Centro",285467,"2021-10-17 02:30:54"
9176,"Consolação",399978,"2021-10-17 02:30:54"
9177,"Brooklin",276798,"2021-10-17 02:30:54"
9178,"Mooca",321311,"2021-10-17 02:30:54"
9179,"Santo Amaro",381273,"2021-10-17 02:30:54"
9180,"Interlagos",406508,"2021-10-17 02:30:54"
9181,"Centro",275639,"2021-10-17 02:31:09"
9182,"Consolação",405381,"2021-10-17 02:31:09"
9183,"Brooklin",308253,"2021-10-17 02:31:09"
9184,"Mooca",313952,"2021-10-17 02:31:09"
9185,"Santo Amaro",381763,"2021-10-17 02:31:09"
9186,"Interlagos",434499,"2021-10-17 02:31:09"
9187,"Centro",253285,"2021-10-17 02:31:24"
9188,"Consolação",401956,"2021-10-17 02:31:24"
9189,"Brooklin",305159,"2021-10-17 02:31:24"
9190,"Mooca",286128,"2021-10-17 02:31:24"
9191,"Santo Amaro",400158,"2021-10-17 02:31:24"
9192,"Interlagos",402092,"2021-10-17 02:31:24"
9193,"Centro",237708,"2021-10-17 02:31:39"
9194,"Consolação",425539,"2021-10-17 02:31:39"
9195,"Brooklin",276676,"2021-10-17 02:31:39"
9196,"Mooca",324133,"2021-10-17 02:31:39"
9197,"Santo Amaro",370909,"2021-10-17 02:31:39"
9198,"Interlagos",419413,"2021-10-17 02:31:39"
9199,"Centro",280971,"2021-10-17 02:31:54"
9200,"Consolação",415056,"2021-10-17 02:31:54"
9201,"Brooklin",268088,"2021-10-17 02:31:54"
9202,"Mooca",309297,"2021-10-17 02:31:54"
9203,"Santo Amaro",401477,"2021-10-17 02:31:54"
9204,"Interlagos",470270,"2021-10-17 02:31:54"
9205,"Centro",281313,"2021-10-17 02:32:09"
9206,"Consolação",405190,"2021-10-17 02:32:09"
9207,"Brooklin",273046,"2021-10-17 02:32:09"
9208,"Mooca",339283,"2021-10-17 02:32:09"
9209,"Santo Amaro",366199,"2021-10-17 02:32:09"
9210,"Interlagos",420130,"2021-10-17 02:32:09"
9211,"Centro",252669,"2021-10-17 02:32:24"
9212,"Consolação",440758,"2021-10-17 02:32:24"
9213,"Brooklin",287125,"2021-10-17 02:32:24"
9214,"Mooca",301695,"2021-10-17 02:32:24"
9215,"Santo Amaro",378770,"2021-10-17 02:32:24"
9216,"Interlagos",444727,"2021-10-17 02:32:24"
9217,"Centro",271276,"2021-10-17 02:32:39"
9218,"Consolação",420292,"2021-10-17 02:32:39"
9219,"Brooklin",288976,"2021-10-17 02:32:39"
9220,"Mooca",295931,"2021-10-17 02:32:39"
9221,"Santo Amaro",390038,"2021-10-17 02:32:39"
9222,"Interlagos",421588,"2021-10-17 02:32:39"
9223,"Centro",265374,"2021-10-17 02:32:54"
9224,"Consolação",377438,"2021-10-17 02:32:54"
9225,"Brooklin",280430,"2021-10-17 02:32:54"
9226,"Mooca",335245,"2021-10-17 02:32:54"
9227,"Santo Amaro",352438,"2021-10-17 02:32:54"
9228,"Interlagos",425137,"2021-10-17 02:32:54"
9229,"Centro",258004,"2021-10-17 02:33:09"
9230,"Consolação",437014,"2021-10-17 02:33:09"
9231,"Brooklin",279586,"2021-10-17 02:33:09"
9232,"Mooca",352876,"2021-10-17 02:33:09"
9233,"Santo Amaro",391080,"2021-10-17 02:33:09"
9234,"Interlagos",419199,"2021-10-17 02:33:09"
9235,"Centro",263461,"2021-10-17 02:33:24"
9236,"Consolação",421845,"2021-10-17 02:33:24"
9237,"Brooklin",275631,"2021-10-17 02:33:24"
9238,"Mooca",314686,"2021-10-17 02:33:24"
9239,"Santo Amaro",389161,"2021-10-17 02:33:24"
9240,"Interlagos",413442,"2021-10-17 02:33:24"
9241,"Centro",270113,"2021-10-17 02:33:39"
9242,"Consolação",410348,"2021-10-17 02:33:39"
9243,"Brooklin",282886,"2021-10-17 02:33:39"
9244,"Mooca",308869,"2021-10-17 02:33:39"
9245,"Santo Amaro",370081,"2021-10-17 02:33:39"
9246,"Interlagos",416617,"2021-10-17 02:33:39"
9247,"Centro",281717,"2021-10-17 02:33:54"
9248,"Consolação",437737,"2021-10-17 02:33:54"
9249,"Brooklin",248578,"2021-10-17 02:33:54"
9250,"Mooca",327695,"2021-10-17 02:33:54"
9251,"Santo Amaro",373582,"2021-10-17 02:33:54"
9252,"Interlagos",446146,"2021-10-17 02:33:54"
9253,"Centro",265736,"2021-10-17 02:34:09"
9254,"Consolação",429603,"2021-10-17 02:34:09"
9255,"Brooklin",278165,"2021-10-17 02:34:09"
9256,"Mooca",305363,"2021-10-17 02:34:09"
9257,"Santo Amaro",383185,"2021-10-17 02:34:09"
9258,"Interlagos",426940,"2021-10-17 02:34:09"
9259,"Centro",271236,"2021-10-17 02:34:24"
9260,"Consolação",431806,"2021-10-17 02:34:24"
9261,"Brooklin",266965,"2021-10-17 02:34:24"
9262,"Mooca",333581,"2021-10-17 02:34:24"
9263,"Santo Amaro",386084,"2021-10-17 02:34:24"
9264,"Interlagos",404475,"2021-10-17 02:34:24"
9265,"Centro",249432,"2021-10-17 02:34:39"
9266,"Consolação",392128,"2021-10-17 02:34:39"
9267,"Brooklin",307654,"2021-10-17 02:34:39"
9268,"Mooca",344507,"2021-10-17 02:34:39"
9269,"Santo Amaro",380003,"2021-10-17 02:34:39"
9270,"Interlagos",405597,"2021-10-17 02:34:39"
9271,"Centro",266141,"2021-10-17 02:34:54"
9272,"Consolação",446662,"2021-10-17 02:34:54"
9273,"Brooklin",274399,"2021-10-17 02:34:54"
9274,"Mooca",316974,"2021-10-17 02:34:54"
9275,"Santo Amaro",366753,"2021-10-17 02:34:54"
9276,"Interlagos",426674,"2021-10-17 02:34:54"
9277,"Centro",260033,"2021-10-17 02:35:09"
9278,"Consolação",435355,"2021-10-17 02:35:09"
9279,"Brooklin",261918,"2021-10-17 02:35:09"
9280,"Mooca",320342,"2021-10-17 02:35:09"
9281,"Santo Amaro",372572,"2021-10-17 02:35:09"
9282,"Interlagos",423207,"2021-10-17 02:35:09"
9283,"Centro",269710,"2021-10-17 02:35:24"
9284,"Consolação",407929,"2021-10-17 02:35:24"
9285,"Brooklin",263796,"2021-10-17 02:35:24"
9286,"Mooca",320308,"2021-10-17 02:35:24"
9287,"Santo Amaro",385586,"2021-10-17 02:35:24"
9288,"Interlagos",417399,"2021-10-17 02:35:24"
9289,"Centro",262952,"2021-10-17 02:35:39"
9290,"Consolação",418146,"2021-10-17 02:35:39"
9291,"Brooklin",265276,"2021-10-17 02:35:39"
9292,"Mooca",349975,"2021-10-17 02:35:39"
9293,"Santo Amaro",372509,"2021-10-17 02:35:39"
9294,"Interlagos",408145,"2021-10-17 02:35:39"
9295,"Centro",278364,"2021-10-17 02:35:54"
9296,"Consolação",414443,"2021-10-17 02:35:54"
9297,"Brooklin",277256,"2021-10-17 02:35:54"
9298,"Mooca",307480,"2021-10-17 02:35:54"
9299,"Santo Amaro",364799,"2021-10-17 02:35:54"
9300,"Interlagos",397364,"2021-10-17 02:35:54"
9301,"Centro",272179,"2021-10-17 02:36:09"
9302,"Consolação",429952,"2021-10-17 02:36:09"
9303,"Brooklin",292045,"2021-10-17 02:36:09"
9304,"Mooca",327169,"2021-10-17 02:36:09"
9305,"Santo Amaro",371191,"2021-10-17 02:36:09"
9306,"Interlagos",402769,"2021-10-17 02:36:09"
9307,"Centro",266051,"2021-10-17 02:36:24"
9308,"Consolação",455880,"2021-10-17 02:36:24"
9309,"Brooklin",283683,"2021-10-17 02:36:24"
9310,"Mooca",321467,"2021-10-17 02:36:24"
9311,"Santo Amaro",413925,"2021-10-17 02:36:24"
9312,"Interlagos",396556,"2021-10-17 02:36:24"
9313,"Centro",259899,"2021-10-17 02:36:39"
9314,"Consolação",423045,"2021-10-17 02:36:39"
9315,"Brooklin",276106,"2021-10-17 02:36:39"
9316,"Mooca",328525,"2021-10-17 02:36:39"
9317,"Santo Amaro",385932,"2021-10-17 02:36:39"
9318,"Interlagos",415143,"2021-10-17 02:36:39"
9319,"Centro",254932,"2021-10-17 02:36:54"
9320,"Consolação",449222,"2021-10-17 02:36:54"
9321,"Brooklin",274170,"2021-10-17 02:36:54"
9322,"Mooca",289421,"2021-10-17 02:36:54"
9323,"Santo Amaro",399134,"2021-10-17 02:36:54"
9324,"Interlagos",425811,"2021-10-17 02:36:54"
9325,"Centro",272805,"2021-10-17 02:37:09"
9326,"Consolação",384394,"2021-10-17 02:37:09"
9327,"Brooklin",299847,"2021-10-17 02:37:09"
9328,"Mooca",310192,"2021-10-17 02:37:09"
9329,"Santo Amaro",426635,"2021-10-17 02:37:09"
9330,"Interlagos",425836,"2021-10-17 02:37:09"
9331,"Centro",253989,"2021-10-17 02:37:24"
9332,"Consolação",414141,"2021-10-17 02:37:24"
9333,"Brooklin",285722,"2021-10-17 02:37:24"
9334,"Mooca",318030,"2021-10-17 02:37:24"
9335,"Santo Amaro",361252,"2021-10-17 02:37:24"
9336,"Interlagos",415729,"2021-10-17 02:37:24"
9337,"Centro",263493,"2021-10-17 02:37:39"
9338,"Consolação",406438,"2021-10-17 02:37:39"
9339,"Brooklin",287190,"2021-10-17 02:37:39"
9340,"Mooca",314424,"2021-10-17 02:37:39"
9341,"Santo Amaro",392757,"2021-10-17 02:37:39"
9342,"Interlagos",434905,"2021-10-17 02:37:39"
9343,"Centro",256096,"2021-10-17 02:37:54"
9344,"Consolação",412070,"2021-10-17 02:37:54"
9345,"Brooklin",286369,"2021-10-17 02:37:54"
